text,category
Ee mairanmarraaa pole ellavarrkum thonniyirunenghil bhoomiyil arrum jenikulaayirrunu Natural aaya relationship God manusyaanu thalamurrakala bhoomil jeenipikan thanna anugrahamaathu enghanaa nashipichu kalanjittu mattulaavarku moshamaaya moral kanichu kodukunathu vazhi evarru Ee lokhaathoddu kanikunathu sherriyalaa 100percent wrong relationship,Homophobic-derogation
Ethra bhetham aanu ivar,None-of-the-above
ചേച്ചി thankyou കുറച്ചു പേരെ എങ്കിലും എനിക്ക് ഈ വീഡിയോയും കാണിച്ചു എന്റെ കാര്യം പറയാൻ പറ്റും,None-of-the-above
പുരുഷൻ മാർ ഇങ്ങനെ പുരുഷൻ മാരെ തന്നെ കല്യാണം കഴിച്ചാൽ നമ്മുടെ കേരളത്തിലെ സ്ത്രീകളെ ആരു കല്യാണം കഴിക്കും അതുകൊണ്ട് സഹോദരിമാരെ നിങ്ങൾ ആരും ഈ തോന്നിവാസത്തിനു സപ്പോർട്ട് ചെയ്യരുതേ കാരണം ഇത് ഒരു തരം പ്രാന്ത് ആണ് സൈക്യാട്രിസ്റ്റിനെ കണ്ടു ചികിത്സയാണ് ഇതിനു വേണ്ടത് ,Homophobic-derogation
എന്ത് ചുള്ളൻ ആണ് റഹിം ഇക്കാ പറഞ്ഞിട്ട് കാര്യമില്ല,None-of-the-above
sha chamravattom vivaram illathavarod athine kurich paranjitt karyamillalo,None-of-the-above
SaChiZ DaLe തായോളി നിന്റെ കുണ്ണ നിന്റെ അമ്മേനെ ഉംമ്പിക്,None-of-the-above
Drisyendu K നീ ഇവളുടെ മറ്റവൾ ലെസ്ബിയൻ  അല്ലെ അപ്പോൾ അവളെ പറഞ്ഞത് തന്നെ നിന്റെ തലയിലും ,Homophobic-derogation
VISHNU R poda kunneoli,None-of-the-above
Makaveli erakkam broPinnea nammude industriyil ethenkilum puthiya oru innovative movie vannal ee parayunna nammal pollum athine sweekarikillaNammak eppozhum veadath pazhaye Adi Edi Vedi thanne,None-of-the-above
Njn sathyam paryam Pakuthi yatheem ghanakalilum madrasyilum sexual abuse nadakund,None-of-the-above
ഇവരുടെ തെറ്റല്ലല്ലോ ഇവർ ഇങ്ങനെ ആയതുഇവർ ഇങ്ങനെ ജീവിക്കാൻ ആഗ്രഹിക്കുന്നെങ്കിൽ അങ്ങനെ ആയിക്കോട്ടെ,Hope-Speech
ഇവർക്കും ഗേ ആളുകൾക്ക് തുല്യത ഉറപ്പാക്കിയ സുപ്രീം കോടതിയ്ക്കും മെഡിക്കൽ സയൻസിനും ഗവണ്മെന്റിനും ഒക്കെ വട്ടു,Homophobic-derogation
ഒരു counsilling അങ്ങ് കൊടുക്കും ഇവര് ട്രാൻസ്ജെൻഡർsinae പോലെ അല്ലല്ലോ അവർക്ക് ശരീരത്തിൽ പല മാറ്റങ്ങളും സംഭവിക്കും അങ്ങനെ ഉണ്ടാകുന്നതാണ് എന്ന് പറയാം ഇത് എന്തൂട്ട് അഹങ്കാരം അല്ലാണ്ട് ആരും വല്യ ന്യായീകരിക്കാൻ വരേണ്ട,Homophobic-derogation
Dee JayPJ uuumbathe poda kashmiril aa pinch kunjine illandakkiyath pallikkakath vechallaa kettadaa mone,None-of-the-above
Alan Alex yes they are transgender not moonam lingakarmoonamathoru linga thode janikunnavar alla avar Our society should give them much more respect  മലയാള ഭാഷയിൽ അവരെ അഭിസംബോധന ചെയ്യാനൊരു പദം ഇല്ല എന്നതാണ് സത്യം,None-of-the-above
ഇ കാലഘട്ടത്തിൽ ഇങ്ങനെ ഒരു സ്റ്റോറി അനിവാര്യം തന്നെ ,None-of-the-above
gender okke Endinaaa nokkne,None-of-the-above
ആൺ  പെണ്ണ് എന്നി രണ്ട് വിഭാഗത്തിൽ ഏത് വിഭാഗത്തിനോടാണോ ഇവർക്ക് കൂടുതൽ അടുത്ത നിൽക്കുന്നത് അതിലേക്ക് ചേരുക,None-of-the-above
Chilappo athu njan thanee aayirikkum angane aavatte alle,None-of-the-above
Aliyavfx student aanoavatar pole oru padam malayalathil irakkoEe paattum koothum pinne lovum btechum kand maduthu,None-of-the-above
Avarkkum jeevikandedayavayi parihasikaruthe,None-of-the-above
Ingane partners ne thiranjedukkunnath scene illaavarum manushyanmaar aan they deserve respectBut Bussill okke ulla pedophiles avaraan kundanmaar oruthante viral pand njan odichitund,None-of-the-above
ഇതിനെ പറ്റി വല്യ ധാരണ ഇല്ലാലെ ,None-of-the-above
കുണ്ടന്മാർ കുരു പൊട്ടിക്കുന്നു,Homophobic-derogation
Akshay kkkkkk divorced ayath gay ayath kondala he compatibility illatha kondan,None-of-the-above
ആശയ ദാരിദ്ര്യം ആണേൽ വേറെ വല്ല ജോലിയും എടുത്ത് ജീവിച്ചൂടെ കുണ്ടൻസ്,None-of-the-above
Enik enita life pola thonni kurchoke so good flm,None-of-the-above
അതേ ഈ തുടക്കത്തിൽ ഉള്ള ശീർഷക ഗാനത്തിൽ ഉള്ളള വരികൾ എന്താ അരപ്പിരി അരപ്പിരി എന്നാണോ,None-of-the-above
Hariharasuthane ivanu oru pennine kaanich kodkkane i know what you did there,None-of-the-above
പകൽ മാന്യന്മാരെ ആദ്യം തുടച്ചു നീക്കണം,None-of-the-above
Logath madan mar ullath keralatil poyi panninoku madan mar verute nadinte Peru nashipikunu,None-of-the-above
calicut ma place atheviveknafsi,None-of-the-above
E comment ivide idunadh idhpole arengylum ningade idayil undengyl pls avare verudhe vidu Oru kalyanamkazhinja penkuttyude rodhanamannu,None-of-the-above
Just for fun എന്റെ ള്ളാ അണ്ണാ ഇപ്പ പഴതുപേലെ പോകുന്നില്ലiശുക്രം ഇല്ലാമാത്രമല്ല ശീക്രം പോകുന്നതുമില്ല ഹി ഹി ,None-of-the-above
Kozhikkottkaaar ellaaam kundammaaralladaa pattii myraaa,None-of-the-above
Room mate enna title nu pakaram Koorkam vali ennu ittal porayirunno,None-of-the-above
ഇതിൽ വ്യാജൻ മാരും ഉണ്ട്,None-of-the-above
Ithu mattullavarkkk paadamavaruthu pennayum aaaanayum srishttichattullathu igne pennu pennineyum anninu annineyum kalynm kazhikanallalloivar thirinnifuthu athu kazhinnu avrude jeevitham ayikotte kandu padikalle nigl,Homophobic-derogation
കൊറേ കുണ്ടന്മാര് അവന്മാരെ സപ്പോർട്ട് ചെയ്യാൻ വേറെ കൊറേ പുരോഗമന മൈരന്മാരും,Homophobic-derogation
shahaban കൊച്ചി അതാണ് bro കാര്യം,None-of-the-above
അവർ അവരുടെ ജീവിതം തിരഞ്ഞെടുത്തു സന്തോഷത്തോടെ ജീവിക്കട്ടെ അവരെ സ്വതന്ത്രമായി ജീവിക്കാൻ വിടൂ ആർക്കും ശല്യവുമില്ല ആരുടെയും ഒന്നും ആവശ്യപ്പെടുന്നുമില്ല,Counter-speech
Safiya Ck അത് ഞാൻ എടുത്ത് ഉദ്ധരിച്ചാൽ വലിയ വിവാദമാവും സഹോദരീ,None-of-the-above
നല്ല ഒരു ആശയം ഇത്ര ഭംഗീയായി അവതരിപ്പിച്ച് ഇതിന് പിന്നിൽ പ്രവർത്തിച്ച എല്ലാ അണിയറ പ്രവർത്തകർക്കും എന്റെ നന്ദി,None-of-the-above
അവരെ കൃത്യ മായി അറിയാത്തവരാണ് ഇങ്ങനെ ഒക്കെ Comments ഇടുന്നത് അവർക്ക് ലിംഗം ഉണ്ടാവും അല്പം കൂടുതൽ ഉള്ളത് തന്നെ അതോടു കൂടി bust ഉണ്ടാവും ചിറക് അതും വലുതായിരിക്കും താടിയും മീശയും ഉണ്ടാവും വികാരം സ്ത്രീ യുടേതായിരിക്കും അപ്പൊ പെണ്ണായി നടക്കണം അപ്പൊഷേവ് ചെയ്ത മുഖം മനസ്സിലാകത്തിരിക്കാനാണ് ഓവർ make up ആക്കുന്നത്,Counter-speech
Ninte angeekaram onnum venda avarku jeevikan Poi ninte pani nokku Avarude santhosham ninako eniko ee lokathino kalayan avakashamilla Nee poi ninte jeevithathil concentrate cheyu,None-of-the-above
Manyamaaya vasthram darich nadakku ennaal angeekarikaam paint adicha mugam,None-of-the-above
മാ നിഷാദ യുടെ പിറവിയും ആണും പെണ്ണുമായ ഇണകിളി കളെ പറഞ്ഞു കൊണ്ടാണ് അവിടെ യും ആ ക്രൗഞ്ച പക്ഷികൾ കാമ മോഹിതം  ആയ ആണും പെണ്ണും ആയ ഇണയായിരുന്നു,None-of-the-above
ivttakal yenta ingane,None-of-the-above
കുന്ദൻ  കുടുംബം aakum,Homophobic-derogation
nokk ivan kuttyund naintemonik കുന്ദൻ adikkn vendi makup itt vannekkunnu thendi,Homophobic-derogation
Ithu release ayo  Enganeyundu movie ,None-of-the-above
Jeevithathil thalamurakal undakumboleoru athollu ath enthayalum evaril undakilla,None-of-the-above
Sreekandan moonam linka karedmbi nadanno,None-of-the-above
വളരെ മനോഹരമായ അവതരണം ശ്രയണതക്ക് ബഹുമാനം കൊടുത്തുകൊണ്ട് കൃത്യമായി കാര്യങ്ങൾ പറഞ്ഞു ,None-of-the-above
മനുഷ്യരിൽ ആണും പെണ്ണും മാത്രമല്ല ഉള്ളത് Gender spectrum എന്നൊരു സംഭവം ഉണ്ട് ആദ്യം അത് മനസ്സിലാക്കു,Counter-speech
ഖുർആൻ അല്ല ഇന്ത്യൻ ഭരണഘടനയാണ് ഇവിടുത്തെ നിയമം,None-of-the-above
ശെരിക് അര അവരെ ജീവിക്കാൻ അനുവദിക്കാത്തത് അവർ തന്നെ അല്ലെ അവർടെ വില കളയുന്നധ്,Transphobic-derogation
Mohammed Mirshad penkutikalk joliyum panavum illenno lost 3 brain cells after reading that,None-of-the-above
SINU yesgirls nu itrayum open up ayi society il varan time edukum,None-of-the-above
Mansinte bhangiyolam varilla sarirathinte manasilakku,None-of-the-above
markx jawlzzz mwonusee nink kuru pottunnente kuzhappa maarikkolum tto ingoote meyyan varanda,None-of-the-above
Nthinannu ivaru itra makeup cheyunnthusadharana pennungale pole aanu ivarum nkil Ivar ellarum thanne over makeup aanuathpole bhooribhagam perum vulgar aayitulla dressing um,None-of-the-above
മാനസിക അവസ്ഥ വച്ചിട്ടാണ് ഒരാളുടെ പൗരുഷവും സ്ത്രൈണതയും വിലയിരുത്തുന്നത് എങ്കിൽ കുറ്റകൃത്യങ്ങൾ ചെയ്യുന്ന ഒരാളുടെ മാനസികാവസ്ഥ അതാണെങ്കിൽ അയാളെയും നമുക്ക് ഇത്തരത്തിൽ അംഗീകരിക്കേണ്ടിവരും പുരുഷ ശരീരവും സ്ത്രൈണ മനസ്സും ഉള്ള പുരുഷൻറെ ശരീരത്തോട് ആ പൗരുഷത്തെ ചേർക്കാൻ ശ്രമിക്കുന്നത് ആയിരിക്കില്ലേ ഒരുപക്ഷേ സ്ത്രീയാകാൻ ശ്രമിക്കുന്നതിനേക്കാൾ നല്ലത്,None-of-the-above
Pavangal jeevich poykottee,Hope-Speech
എന്ത് മലരുകളാണിത്ഇതിലും ഭേദം ചാകുനല്ലത് പടച്ചോൻ തന്ന ജീവിതം ഇങ്ങനെ കോമാളിത്തം കാണിച്ചു കോമാളികളായി ജീവിച്ചു തീർക്കേണ്ടി വന്നല്ലോall the best മലരുകളെ,Homophobic-derogation
