,text,Labels
2407,Mein bhi is problem ka kuch krna chahta tha.,Non-anti-LGBT+ content
2408,International 😂😂😂,Non-anti-LGBT+ content
2409,"कल खान सर पोर्न के टाइप भी बताएंगे, अश्लील आदमी है ये । दूर रहो ऐसे से।",Non-anti-LGBT+ content
2410,Topic aur nehi mila sir,Non-anti-LGBT+ content
2411,Do animals also have these type of physical quality,Non-anti-LGBT+ content
2412,Ladki + ladki,Non-anti-LGBT+ content
2413,मुझे Lesbian पसंद है,Non-anti-LGBT+ content
2414,Yeh Gauri ko to mainey select City walk m dekha tha.,Non-anti-LGBT+ content
2415, @Savage Diva  one minute sister aapka soch अलग aur mera soch alag hai lekin ho sakta hai ki ye आपकी नजर mein Sahi ho Lekin ye mera नजर मे sahi nahi hai बस mein  ऐनाहि बोलूँगा( राम राम🙏🙏),Non-anti-LGBT+ content
2416,"Even tho I am Nepali and 12 years old I already knew about this :v and- I have (online) friends who are trans,bi,pan,ace and I may or my not be bi myself- don't tell anyone tho-",Non-anti-LGBT+ content
2417,Sir why are their marriages not allowed in India,Non-anti-LGBT+ content
2418, @Savage Diva  phir se aap galat bol rahi ho halaki mera BAAT aapko pasand nahi aaya ho lekin kishi aur ko jo samjhte hai उन्हे mera baat pasand आता है जी राम राम🙏🙏 इसलिए तो ham bol rahe hai हर एक का soch और samjh एक नही होता है 🤦‍♂️🤦‍♂️,Non-anti-LGBT+ content
2419,इससे अच्छा तो मैं पोर्न वीडियो के साथ दिखा सकता हूं सारी चीजें,Non-anti-LGBT+ content
2420,Sukriya bhai samjha ne kliye 🙏😊❤,Non-anti-LGBT+ content
2421,"wo to hetersoxeual me vi ho sakta hae, (STD's)",Non-anti-LGBT+ content
2422,Sir ko thoda uncomfortable feel hora tha 😂😂😂,Non-anti-LGBT+ content
2423,Baklol,Non-anti-LGBT+ content
2424,Pura samaj a Gaya.,Non-anti-LGBT+ content
2425,Bhai sir khud nahi kah rahe but log kahte hain use bata rahe hain,Non-anti-LGBT+ content
2426,Inko kud nhi pta h ki kya bol rhe h 🤣🤣🤣,Non-anti-LGBT+ content
2427,Sir ji inter-sex mai baby born hoskta h kya if yes then what is the gender of baby??,Non-anti-LGBT+ content
2428,Sir ye koi disease nai h yrr ky bolre ho,Non-anti-LGBT+ content
2429,खान सर जी आपको तहे दिल से प्रणाम जो आप हर क्षेत्र में इतनी बुद्धिमता दिखाते हैं लेकिन सर जी ऐसे ही लोग समलैंगिक लोग आपस में प्रेम करने लगे तू ईश्वर की बनाई हुई सृष्टि का क्या होगा ऐसे तो पूरी सृष्टि खत्म हो जाएगी तो ऐसे लोगों से हमें बचकर रहना चाहिए क्योंकि यह लोग ek jahar se bhi jyada khatarnak hote hain duniya mein aise log agar paida ho jaaye to sari srishti kinnaron ki bharti taliya baje aaegi aur bhagwan bhi na khush ho jaenge,Non-anti-LGBT+ content
2430, @ishwari patil  bot ni 5 to 8 percent,Non-anti-LGBT+ content
2431, @Jasmin poudel  theek kha apne apse bat krni hai num send kro,Non-anti-LGBT+ content
2432,Gajab krdiya sir fan bnaliya apna,Non-anti-LGBT+ content
2433,Sach mei.....,Non-anti-LGBT+ content
2434,Ha..I movie me h..,Non-anti-LGBT+ content
2435,"This video is full of misinformation. Gender and sex are two different things, there are lots of scientific research to prove that. Gender is something that has been assigned to you by your doctor and it can be very different from who you actually are, for ex. you can have a penis and still be a female. That's what transgender means, people who don't identify themselves as their assigned gender and that's why they change or go through hormonal changes. Also, research shows that more than 40% of men have more likely had sexual encounters with another man. So, it's not very rare and 100% natural. In India, we have 2.5 million people who identify themselves as LGBTQ and that's just people who aren't afraid of their identity. These types of videos are very homophobic and full of misinformation. If you really wanna know about LGBTQ community, go do your research on your own.",Non-anti-LGBT+ content
2436," @AN UJ  jab aap ke body female ke hota our aap boy feel kartay tho aapko phata chalthi kitnee problem hata hay (family Pressure , society ,bolling ,harassment )",Non-anti-LGBT+ content
2437,🤗💞😘♥️,Non-anti-LGBT+ content
2438,Bhakwan jo diya wahi thik hai kyu gender change kerte rahena  hai humko to ajipsa lak raha hai,Non-anti-LGBT+ content
2439,Reason of bisexuality:tharak,Non-anti-LGBT+ content
2440,"Please provide right information:- transgender ka matalab hijra / kinner nahi hota hh .
Hijra aur kinner ko enuch kehte hh aur hijra koi bachpan se nahi hota h hijra is a ""profession"" ye log apna ling sharir se alag kar dete h jise - castration bolte h 

Transgender or transexual wo hote h jo hote hai ladke but apne aap ko ladki mante h or vise - versa 
Ye log sex reassignment surgery karate hai jisse ek ladka puri tarike se ladki ban jata h or vise - versa 
Transexuals hijra nahi hote h .....",Non-anti-LGBT+ content
2441,btt the fact is homosexuality history se hi hai🙄🙄🙄,Non-anti-LGBT+ content
2442," @Niraj Kumar  phir agar aap straight ho to kya aap apni sexuality change kr sakte ho kya
So please do not comment about something that you didn't know about.",Non-anti-LGBT+ content
2443,Inter-Sex samajh nahi aaya,Non-anti-LGBT+ content
2444, @Tarot Oracle  ofcourse blkul h jine ka haq lekin aap meri baat smjhe nhi anynwa 😊,Non-anti-LGBT+ content
2445,Khilafat ka apne juth bataya,Non-anti-LGBT+ content
2446, @P Sharma  answer for your statement is simple....SRS for MTF and SRS for FTM......simple.,Non-anti-LGBT+ content
2447,mansic roog !!!!!!!  like seriously ?,Non-anti-LGBT+ content
2448, @Karan Kumar  man tumhari baat samjhi mene jawaab diya ok now don't be ignorant bro cause i'm a woman with trans experience so be good to everyone,Non-anti-LGBT+ content
2449,Kaas har musalman aapke jaisa hota sir 😁😁😁😁😁😁,Non-anti-LGBT+ content
2450,0:39 ab kaafi variety ho gaya hai 🤣😂🤣,Non-anti-LGBT+ content
2451,Wah bhai aap toh bohot kuch jante ho. Keep it up 😂😂😂,Non-anti-LGBT+ content
2452,1:08 Sir bole agar na hoye to gadbad hai 🤣,Non-anti-LGBT+ content
2453,G ek or hota ha jis ko hum shemale bolte ha us ke pass panis bhi hota ha or boobs bhi,Non-anti-LGBT+ content
2454,Sir wo student ka naam bhi le lete video m🙏,Non-anti-LGBT+ content
2455,Sir me ek bisexual hoon nd I'm preparing for Indian army and ssc gd ...nd my peniz size is medium .. I'm very confused sir please guide me,Non-anti-LGBT+ content
2456,Homosexual to tab hota h ladka jab ladki nhi milti 🤣🤣,Homophobia
2457,Sir please iske bare me bhi bataye,Non-anti-LGBT+ content
2458,Mujhe ladka bnna h 😔,Non-anti-LGBT+ content
2459,Kya lesbian ladki bache paida karsakte hai 🤔🤔🤔,Non-anti-LGBT+ content
2460,Super se bhi upper,Non-anti-LGBT+ content
2461,Abe ja re,Non-anti-LGBT+ content
2462,"Amieeron k chochle
 bade ashlil hote h 😜😜😜 .",Transphobia
2463,"me:- papa um.......I..I am pansexual 😟
papa:- vo Kuch nii ye batao ki final me 70% ke upar Mark aae ki nahi.....? 😒
me:-😶
. 
. 
. 
. 
. 
. 
. 
(well the only he is the person who care about marks and earning no care about sexuality)",Non-anti-LGBT+ content
2464,Bache dani Lag wa sakta bacha peda kar sakta hai?,Non-anti-LGBT+ content
2465,खान सर आपके आगे तो  IAS भी फेल है,Non-anti-LGBT+ content
2466, @AN UJ  jab aapko gender dysphoria hoga to pta chalega. Apne adure gyan ko to mt बाटो yaar........anuj plz...i am trans girl.......or aap normal boy he to trans video pr kya kr rhe ho......,Non-anti-LGBT+ content
2467,Khan sir ap ka kya gender hai?,Non-anti-LGBT+ content
2468,Nhi kar saktae...,Non-anti-LGBT+ content
2469,"Mam, i am very sorry to say,, bt aap pehle jaaiye aur sach me thodi deep information leke aaiye homosexuality and nature ki,, kuki jiss nature ki aap duhaayi de rahi hai naa ussi nature me homosexuality aur yeh changes bhi paaye gaye hai,,aur haa hamare hindu puraano me bhi inka ullekh hai,, nd lets nt talk abt it deeply but ek common sense yeh kehta hai ke inn logo ne jo kiya woh apne khud ke sath kiya jinka inhe pura haqq hai,,inhone jaake koi sampoorn sansaar ko ni badal rahe,, har insaan ko apni life apne tareeke se beetaane ka haqq hai jb tk woh kisi aur ko hamper ni kar rahe...!!  Aur haa nature ki chinta hai toh tree lagaiye,plastic bags kam use kijiye aur animals ka dhyan rakhiye aut pyaar baatiye.. sirf inn logo ko badduwaaye dene se kuch ni hoga..  god bless u🙏",Non-anti-LGBT+ content
2470,"Sex is scientific whereas gender is social concept. Only two sex, male and female. Gender are many.",Non-anti-LGBT+ content
2471,"Its 2021 
Ye to sbko pta h kch nya video bna bhai",Non-anti-LGBT+ content
2472,Sorry sir.. pr transjander kinnar nhi hote.. kinnar paida hi alag maintalty or body ke sath hote hai. jabki transjander wo shaks hota jo paida to male ki body ke sath hua ho pr uski maintalty female jaisi ho ya female body me male jaisi maintalty ho.. or wo apni maintalty ke hisab se scientific technology dvara apne Gupt ango me badlav karvale to use hum transjander bolte hai ...!,Non-anti-LGBT+ content
2473,Tomboy ka batao,Non-anti-LGBT+ content
2474,Respect all Jo Jaise Hai Sahi hai,Non-anti-LGBT+ content
2475,Gaali bakne ka mann ker raha h...... Mental disorder bolra yaar yeee..being gay Or bisexual is as normal as being straight.. Used to respect him but after this video my view changed 😡,Non-anti-LGBT+ content
2476,"सर लिंग (sex) मे तो मेल और फिमेल ही होते है, ये गे, लेस्बियन ये सब लैंगिकता है न कि लिंग",Non-anti-LGBT+ content
2477,Khan sir ye koi bimari ya disorder nahi ye natural h ise bar bar bimari bol ke apne Gyan ki kami bata rahe h,Non-anti-LGBT+ content
2478,ye log sir society ke liye gandh hai inka social boycott hone chaiye.,Transphobia
2479,"Chutiye saale,",Non-anti-LGBT+ content
2480,Astaghfirullah taoba taoba,Non-anti-LGBT+ content
2481,PAISA BOLEGA,Non-anti-LGBT+ content
2482,Sir jo lusbian h vah keise thik Hoga please bataiye sir,Non-anti-LGBT+ content
2483,If you encounter with some rapists thief or murderer they are also just like us 😆. Isma kya badi bat hai bruh or sis?,Non-anti-LGBT+ content
2484,Agar bharat main ap jesi sister ho to sab change hojainga Allah hum sab ki hifazat kare,Non-anti-LGBT+ content
2485,Achchha samjhaayaa sir aap 👍👍,Non-anti-LGBT+ content
2486,"Bachche to adopt bhi kiye ja sakte hain, and this will be virtuous as well...",Non-anti-LGBT+ content
2487,"I love the way you becoming a giant in inducing great influence by your beautiful speeches
More power to You🤘",Non-anti-LGBT+ content
2488,Khan sir- मानसिक असंतुलन नहीं होता ये है नैचुरल है,Non-anti-LGBT+ content
2489,Bahut hi achha class sir,Non-anti-LGBT+ content
2490,Nice🙂🙂,Non-anti-LGBT+ content
2491,Tom Girl bhi to hota hai sir,Non-anti-LGBT+ content
2492,Cholo. Aaj pata chal gaya😁,Non-anti-LGBT+ content
2493,he is khinnar.not gay.,Transphobia
2494,No one asked,Non-anti-LGBT+ content
2495,Sir . agaar  inter-sex bale chhanhe to male /female sath sex kar sakte hain,Non-anti-LGBT+ content
2496,Thanks ji 💐अब भारत में भी LGBT community को मान्यता दिया है .बाकी देशों की तरह भारत में भी LGBT community को legal मानते हैं। बस लोगों की चोस थोडा उसी करना चाहिए। जय हिंद 🙏🇮🇳🇮🇳🇮🇳LGBT community jindabad ✊✊✊,Non-anti-LGBT+ content
2497,i said the same brother. Jb kuch chize smajh me na aye then it's better not to say anything about it. Very Misleading video.,Non-anti-LGBT+ content
2498,बहुत अच्छी जानकारी बहुत ही अच्छे और साधारण शब्दों में बताने के लिए धन्यवाद।,Non-anti-LGBT+ content
2499,Hmare country me shaadi ek last option ki tarah dekha jata he...and  Thats  wrong,Non-anti-LGBT+ content
2500,Om Namah Shivay 🙏,Non-anti-LGBT+ content
2501,2021😉😶😜,Non-anti-LGBT+ content
2502, @Himanshi Saxena  hii,Non-anti-LGBT+ content
2503,Gay ka Hindi,Non-anti-LGBT+ content
2504,Tom boy ki bhi sabi bat batai maja acharya share wali bate he,Non-anti-LGBT+ content
2505,Agr bhgwan ko yhii sb krna hota ye options hii kyu dikhata ki aap ldhki se ldhka bn skte ho ya ldhka se ldhki    kuch bhi bolte ho 😏😏,Non-anti-LGBT+ content
2506,Aap bahut achha padate h sir mind-blowing,Non-anti-LGBT+ content
2507,Lesbian ki pahachan kaise kare .medical test karanese pata hota hai Kay....? Bandi lesbian hai ya Female.,Non-anti-LGBT+ content
2508,O.....Madam hindi me bhi bt kiya ja skta h,Non-anti-LGBT+ content
2509,Sir aap mike use kijiye...,Non-anti-LGBT+ content
2510,Sir gender disforia kisme aata  haii,Non-anti-LGBT+ content
2511,Nokri ke liye puche to man kar dete hai gariya ke chal dete hai,Non-anti-LGBT+ content
2512,Homeo sexual bahut gandi bimari hai aur ye her dharm me Haram hai,Non-anti-LGBT+ content
2513, @Dubai Indian  kha,Non-anti-LGBT+ content
2514,"मूल कारण पुरुष की कामुकता है। इति श्लोक -
कामक्रोधात भवति क्रोधात्स्मृतिविभ्रम:
स्मृतिभ्रंशात बुद्धिनाशो बुद्धिनाशात्विनशयति",Non-anti-LGBT+ content
2515,Agar attract nhi ho raha hai toh gadbad hai.... 😜 Khan sir 👌,Homophobia
2516,Ladka kehte hain,Non-anti-LGBT+ content
2517,Sri;hamko samjh me nahi aaya hai,Non-anti-LGBT+ content
2518,Me samjha nhi tum kya bol rahe ho tomboy to girls me hota h vo ladko ke kapde pahante h na..isliye,Non-anti-LGBT+ content
2519,"Mene karib 3 saal pehle ek aesi story padhi thi news article tha, life of sex workers ke name se. I was in 12th that time. Aur woh padhne ke baad mera najriya badal gaya pura logo ko dekhne ka..... Pehle sach me sab chutyo ki tarah majaak banate the aesi chiz ka..... Lekin uss time muje samaj me aya reality alag hoti hai.... I'm blessed that muje bahoot kam age me yeh chiz samaj me ayi.... Me jab bhi aese kabhi sex workers ko dekhta hoon tab unse serious hoke background story puchta hoon.... Seriously ruh kaap jaati hai...",Non-anti-LGBT+ content
